TransactionID,Date,Amount,Status,BranchID,BranchName,BranchCity,TransactionType,FailureReason
TXN18225,01-05-2025,6513,SUCCESS,KOR1,Kakinada,Vizag,DEBIT CARD,
TXN42142,01-05-2025,6921,SUCCESS,KOR5,Kakinada,Vizag,DEBIT CARD,
TXN99129,01-05-2025,7112,SUCCESS,KOR2,Kakinada,Vizag,DEBIT CARD,
TXN38473,01-05-2025,4162,FAILED,KOR3,Kakinada,Vizag,DEBIT CARD,Technical Error
TXN34105,01-05-2025,9731,FAILED,KOR5,Kakinada,Vizag,NEFT,Invalid Account Number
TXN58840,01-05-2025,5783,FAILED,KOR2,Kakinada,Vizag,CASH,Exceeded Limit
TXN41484,01-05-2025,3102,SUCCESS,KOR4,Kakinada,Vizag,CREDIT CARD,
TXN86447,02-05-2025,6525,SUCCESS,KOR4,Kakinada,Vizag,CASH,
TXN20946,02-05-2025,116,SUCCESS,KOR7,Kakinada,Vizag,NEFT,
TXN35030,02-05-2025,4931,SUCCESS,KOR6,Kakinada,Vizag,CREDIT CARD,
TXN70192,02-05-2025,3824,SUCCESS,KOR4,Kakinada,Vizag,NEFT,
TXN78064,02-05-2025,4719,FAILED,KOR8,Kakinada,Vizag,DEBIT CARD,Account Blocked
TXN79865,02-05-2025,3249,SUCCESS,KOR2,Kakinada,Vizag,DEBIT CARD,
TXN88021,02-05-2025,3978,FAILED,KOR2,Kakinada,Vizag,CASH,Invalid Account Number
TXN69303,03-05-2025,8536,SUCCESS,KOR4,Kakinada,Vizag,CREDIT CARD,
TXN49594,03-05-2025,3042,SUCCESS,KOR5,Kakinada,Vizag,CASH,
TXN39362,03-05-2025,8839,SUCCESS,KOR6,Kakinada,Vizag,NEFT,
TXN29424,03-05-2025,3402,SUCCESS,KOR1,Kakinada,Vizag,DEBIT CARD,
TXN83524,03-05-2025,7056,SUCCESS,KOR3,Kakinada,Vizag,CREDIT CARD,
TXN68254,03-05-2025,8497,SUCCESS,KOR2,Kakinada,Vizag,NEFT,
TXN67984,03-05-2025,5099,SUCCESS,KOR1,Kakinada,Vizag,CREDIT CARD,
TXN77129,04-05-2025,1263,FAILED,KOR4,Kakinada,Vizag,NEFT,Exceeded Limit
TXN62153,04-05-2025,1762,FAILED,KOR4,Kakinada,Vizag,CREDIT CARD,Network Timeout
TXN24819,04-05-2025,9066,FAILED,KOR6,Kakinada,Vizag,CREDIT CARD,Invalid Account Number
TXN12680,04-05-2025,7368,SUCCESS,KOR9,Kakinada,Vizag,CASH,
TXN52471,04-05-2025,4731,SUCCESS,KOR6,Kakinada,Vizag,DEBIT CARD,
TXN59159,04-05-2025,7420,SUCCESS,KOR2,Kakinada,Vizag,NEFT,
TXN51055,04-05-2025,4853,SUCCESS,KOR3,Kakinada,Vizag,CASH,
TXN67539,05-05-2025,585,SUCCESS,KOR7,Kakinada,Vizag,DEBIT CARD,
TXN74204,05-05-2025,7053,SUCCESS,KOR2,Kakinada,Vizag,CREDIT CARD,
TXN33839,05-05-2025,5477,SUCCESS,KOR1,Kakinada,Vizag,NEFT,
TXN31555,05-05-2025,4735,SUCCESS,KOR6,Kakinada,Vizag,CREDIT CARD,
TXN33718,05-05-2025,6707,SUCCESS,KOR5,Kakinada,Vizag,NEFT,
TXN85750,05-05-2025,3152,SUCCESS,KOR2,Kakinada,Vizag,DEBIT CARD,
TXN90532,05-05-2025,1805,SUCCESS,KOR9,Kakinada,Vizag,CREDIT CARD,
TXN97072,06-05-2025,5784,SUCCESS,KOR8,Kakinada,Vizag,DEBIT CARD,
TXN38986,06-05-2025,1428,SUCCESS,KOR4,Kakinada,Vizag,DEBIT CARD,
TXN78680,06-05-2025,3768,SUCCESS,KOR2,Kakinada,Vizag,CASH,
TXN22165,06-05-2025,3167,SUCCESS,KOR5,Kakinada,Vizag,DEBIT CARD,
TXN71918,06-05-2025,7453,SUCCESS,KOR7,Kakinada,Vizag,NEFT,
TXN89741,06-05-2025,7621,FAILED,KOR8,Kakinada,Vizag,CASH,Insufficient Funds
TXN23423,06-05-2025,5129,SUCCESS,KOR1,Kakinada,Vizag,DEBIT CARD,
TXN89635,07-05-2025,5421,FAILED,KOR4,Kakinada,Vizag,CREDIT CARD,Invalid Account Number
TXN24017,07-05-2025,7637,SUCCESS,KOR2,Kakinada,Vizag,DEBIT CARD,
TXN44371,07-05-2025,4168,SUCCESS,KOR9,Kakinada,Vizag,CASH,
TXN24089,07-05-2025,3839,SUCCESS,KOR3,Kakinada,Vizag,CASH,
TXN38292,07-05-2025,9776,SUCCESS,KOR4,Kakinada,Vizag,NEFT,
TXN96931,07-05-2025,4786,FAILED,KOR1,Kakinada,Vizag,NEFT,Network Timeout
TXN73253,07-05-2025,8789,FAILED,KOR7,Kakinada,Vizag,CREDIT CARD,Technical Error
