TransactionID,Date,Amount,Status,BranchID,BranchName,BranchCity,TransactionType,FailureReason
TXN85164,01-05-2025,7499,SUCCESS,VEL4,Vilaspur,Hyderabad,CREDIT CARD,
TXN90539,01-05-2025,9894,SUCCESS,VEL6,Vilaspur,Hyderabad,NEFT,
TXN40139,01-05-2025,1832,FAILED,VEL1,Vilaspur,Hyderabad,NEFT,Insufficient Funds
TXN20603,01-05-2025,3528,FAILED,VEL1,Vilaspur,Hyderabad,DEBIT CARD,Technical Error
TXN21329,01-05-2025,2479,FAILED,VEL8,Vilaspur,Hyderabad,NEFT,Technical Error
TXN15326,01-05-2025,3067,FAILED,VEL7,Vilaspur,Hyderabad,DEBIT CARD,Invalid Account Number
TXN70251,01-05-2025,3716,FAILED,VEL5,Vilaspur,Hyderabad,NEFT,Account Blocked
TXN33626,02-05-2025,5084,SUCCESS,VEL8,Vilaspur,Hyderabad,CREDIT CARD,
TXN33427,02-05-2025,2335,SUCCESS,VEL1,Vilaspur,Hyderabad,NEFT,
TXN67884,02-05-2025,264,SUCCESS,VEL4,Vilaspur,Hyderabad,DEBIT CARD,
TXN10474,02-05-2025,3125,SUCCESS,VEL1,Vilaspur,Hyderabad,DEBIT CARD,
TXN48534,02-05-2025,5298,SUCCESS,VEL5,Vilaspur,Hyderabad,NEFT,
TXN72271,02-05-2025,914,FAILED,VEL8,Vilaspur,Hyderabad,CASH,Account Blocked
TXN43869,02-05-2025,6006,SUCCESS,VEL8,Vilaspur,Hyderabad,NEFT,
TXN75907,03-05-2025,6703,SUCCESS,VEL8,Vilaspur,Hyderabad,CREDIT CARD,
TXN52562,03-05-2025,7172,SUCCESS,VEL1,Vilaspur,Hyderabad,NEFT,
TXN72824,03-05-2025,6497,SUCCESS,VEL5,Vilaspur,Hyderabad,CASH,
TXN45711,03-05-2025,4364,FAILED,VEL6,Vilaspur,Hyderabad,CASH,Exceeded Limit
TXN85959,03-05-2025,7115,FAILED,VEL2,Vilaspur,Hyderabad,CASH,Account Blocked
TXN84695,03-05-2025,5575,SUCCESS,VEL4,Vilaspur,Hyderabad,CASH,
TXN52331,03-05-2025,3877,SUCCESS,VEL6,Vilaspur,Hyderabad,CASH,
TXN22045,04-05-2025,9736,SUCCESS,VEL7,Vilaspur,Hyderabad,CREDIT CARD,
TXN27209,04-05-2025,2753,FAILED,VEL6,Vilaspur,Hyderabad,CREDIT CARD,Account Blocked
TXN16499,04-05-2025,4772,FAILED,VEL8,Vilaspur,Hyderabad,DEBIT CARD,Insufficient Funds
TXN10797,04-05-2025,3046,FAILED,VEL1,Vilaspur,Hyderabad,DEBIT CARD,Network Timeout
TXN73577,04-05-2025,3939,SUCCESS,VEL9,Vilaspur,Hyderabad,CREDIT CARD,
TXN19842,04-05-2025,8962,SUCCESS,VEL6,Vilaspur,Hyderabad,NEFT,
TXN56693,04-05-2025,1218,FAILED,VEL7,Vilaspur,Hyderabad,DEBIT CARD,Network Timeout
TXN60140,05-05-2025,7262,SUCCESS,VEL6,Vilaspur,Hyderabad,DEBIT CARD,
TXN84855,05-05-2025,7148,FAILED,VEL9,Vilaspur,Hyderabad,CREDIT CARD,Account Blocked
TXN10019,05-05-2025,9147,SUCCESS,VEL9,Vilaspur,Hyderabad,NEFT,
TXN27382,05-05-2025,6243,SUCCESS,VEL9,Vilaspur,Hyderabad,NEFT,
TXN25455,05-05-2025,7686,SUCCESS,VEL3,Vilaspur,Hyderabad,CASH,
TXN52847,05-05-2025,8171,SUCCESS,VEL1,Vilaspur,Hyderabad,NEFT,
TXN91439,05-05-2025,7247,SUCCESS,VEL9,Vilaspur,Hyderabad,NEFT,
TXN82327,06-05-2025,1352,FAILED,VEL4,Vilaspur,Hyderabad,NEFT,Network Timeout
TXN38035,06-05-2025,8262,SUCCESS,VEL1,Vilaspur,Hyderabad,DEBIT CARD,
TXN84944,06-05-2025,7245,SUCCESS,VEL2,Vilaspur,Hyderabad,CASH,
TXN71074,06-05-2025,5915,SUCCESS,VEL8,Vilaspur,Hyderabad,CASH,
TXN79336,06-05-2025,9365,SUCCESS,VEL8,Vilaspur,Hyderabad,CASH,
TXN86752,06-05-2025,1616,SUCCESS,VEL3,Vilaspur,Hyderabad,NEFT,
TXN49854,06-05-2025,4990,SUCCESS,VEL6,Vilaspur,Hyderabad,NEFT,
TXN39169,07-05-2025,5824,SUCCESS,VEL9,Vilaspur,Hyderabad,NEFT,
TXN16327,07-05-2025,6371,SUCCESS,VEL5,Vilaspur,Hyderabad,CASH,
TXN70481,07-05-2025,9822,SUCCESS,VEL8,Vilaspur,Hyderabad,DEBIT CARD,
TXN83996,07-05-2025,9472,FAILED,VEL4,Vilaspur,Hyderabad,NEFT,Invalid Account Number
TXN84919,07-05-2025,5030,SUCCESS,VEL8,Vilaspur,Hyderabad,DEBIT CARD,
TXN19488,07-05-2025,8301,FAILED,VEL2,Vilaspur,Hyderabad,DEBIT CARD,Invalid Account Number
TXN92332,07-05-2025,7829,SUCCESS,VEL8,Vilaspur,Hyderabad,CREDIT CARD,
